#Stats Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,1,0,0,0
#Scrimp Double Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,117,0,0,0
#Scrimp Float Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,190,0,0,0
#Scrimp FlexFloat Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,0,0,0
#Time (s): double,float,flexfloat
0.043374000,0.026133000, 5.787247
#Profile Length
20035
#i,tseries,doubleMP,j,floatMP,j,errorf(%),flexfloatMP,j,errorff(%)
5522,-19.427000000,10.942447164,5775,10.942194939,5775,0.002305706,10.942430529,5775,0.000152016
5523,-22.398000000,10.876919321,5776,10.876623154,5776,0.002721795,10.876860361,5776,0.000542069
5524,-21.308000000,10.854216227,5777,10.853940010,5777,0.002544714,10.854176195,5777,0.000368815
5525,-23.041000000,10.824282039,5778,10.824007034,5778,0.002544737,10.824242010,5778,0.000369810
5526,-20.706000000,10.859404641,5779,10.859125137,5779,0.002576170,10.859360949,5779,0.000402349
5527,-20.131000000,10.933104394,5780,10.932850838,5780,0.002321573,10.933083651,5780,0.000189731
5528,-19.277000000,11.329467667,5781,11.329210281,5781,0.002268867,11.329432845,5781,0.000307357
5529,-18.769000000,11.620182562,5782,11.619920731,5782,0.002255204,11.620116162,5782,0.000571419
5530,-21.438000000,11.720496746,5783,11.720257759,5783,0.002039426,11.720450397,5783,0.000395452
5531,-18.394000000,11.881742366,5784,11.881522179,5784,0.001855473,11.881711970,5784,0.000255819
5532,-19.118000000,11.943597258,5785,11.943375587,5785,0.001853997,11.943544465,5785,0.000442017
5533,-13.262000000,11.992924381,5786,11.992697716,5786,0.001889962,11.992865667,5786,0.000489572
5534,-24.764000000,11.888850516,5787,11.888628006,5787,0.001870997,11.888779526,5787,0.000597119
5535,-22.482000000,11.919036997,5788,11.918840408,5788,0.001653005,11.918991040,5788,0.000385575
5536,-15.771000000,11.957728215,5789,11.957534790,5789,0.001618537,11.957667387,5789,0.000508696
5537,-20.274000000,11.985813619,5790,11.985618591,5790,0.001624792,11.985751276,5790,0.000520146
5538,-20.085000000,11.945382232,5791,11.945166588,5791,0.001802829,11.945298449,5791,0.000701385
5539,-20.705000000,11.976537362,5792,11.976348877,5792,0.001577295,11.976479686,5792,0.000481576
5540,-21.458000000,12.132214356,5793,12.132019997,5793,0.001605877,12.132166681,5793,0.000392963
5541,-21.070000000,12.371441377,5794,12.371233940,5794,0.001673347,12.371359550,5794,0.000661417
5542,-21.954000000,12.476226597,1488,12.476278305,1488,0.000418113,12.476308114,1488,0.000653380
5543,-22.710000000,12.444490422,1489,12.444538116,1489,0.000384047,12.444567642,1489,0.000620516
5544,-23.492000000,12.439279602,1490,12.439339638,1490,0.000481577,12.439354226,1490,0.000599910
5545,-22.889000000,12.414316407,1491,12.414379120,1491,0.000504228,12.414379003,1491,0.000504228
5546,-23.534000000,12.361467132,1492,12.361521721,1492,0.000441997,12.361521770,1492,0.000441997
5547,-22.982000000,12.287065359,1493,12.287119865,1493,0.000442876,12.287119776,1493,0.000442876
5548,-24.129000000,12.216766381,1494,12.216845512,1494,0.000647056,12.216845430,1494,0.000647056
5549,-27.064000000,12.147985498,1495,12.148066521,1495,0.000670628,12.148066966,1495,0.000670628
5550,-26.044000000,11.957970432,1496,11.958036423,1496,0.000549695,11.958036164,1496,0.000549695
5551,-24.712000000,11.834711127,1497,11.834779739,1497,0.000579841,11.834795221,1497,0.000710573
5552,-24.833000000,11.762703037,1498,11.762776375,1498,0.000626001,11.762793536,1498,0.000769367
5553,-23.741000000,11.670925070,1499,11.670997620,1499,0.000622836,11.671013449,1499,0.000757263
5554,-23.837000000,11.600602357,1500,11.600667953,1500,0.000566767,11.600699673,1500,0.000838891
5555,-22.920000000,11.548074058,1501,11.548135757,1501,0.000532999,11.548167320,1501,0.000807604
5556,-19.886000000,11.509789512,1502,11.509868622,1502,0.000689439,11.509902008,1502,0.000977392
5557,-17.447000000,11.427782609,1503,11.427872658,1503,0.000791609,11.427905118,1503,0.001072025
5558,-16.619000000,11.458386096,1504,11.458463669,1504,0.000675881,11.458495501,1504,0.000954802
5559,-14.738000000,11.458857094,1505,11.458944321,1505,0.000760694,11.458960240,1505,0.000900142
5560,-12.116000000,11.463174461,1506,11.463248253,1506,0.000646164,11.463265836,1506,0.000797120
5561,-11.705000000,11.474497216,1507,11.474552155,1507,0.000477684,11.474569315,1507,0.000628342
5562,-10.995000000,11.456996319,1508,11.457067490,1508,0.000624566,11.457083857,1508,0.000764060
5563,-11.001000000,11.406835222,1509,11.406900406,1509,0.000569043,11.406917521,1509,0.000721494
5564,-11.788000000,11.337940356,1510,11.338007927,1510,0.000592585,11.338007543,1510,0.000592585
5565,-9.894400000,11.307276041,1511,11.307353020,1511,0.000680547,11.307335449,1511,0.000525400
5566,-11.767000000,11.223003283,1512,11.223092079,1512,0.000790549,11.223058017,1512,0.000487691
5567,-15.656000000,11.019042130,1513,11.019134521,1513,0.000838507,11.019099906,1513,0.000524334
5568,-15.001000000,11.117520071,1514,11.117609978,1514,0.000811007,11.117592392,1514,0.000650518
5569,-12.912000000,11.200004656,1515,11.200084686,1515,0.000713584,11.200068228,1515,0.000567615
5570,-14.647000000,11.293123060,1516,11.293196678,1516,0.000649604,11.293180207,1516,0.000506032
5571,-15.721000000,11.408972456,1517,11.409064293,1517,0.000804956,11.409030858,1517,0.000511891
5572,-15.776000000,11.512468659,1518,11.512556076,1518,0.000756698,11.512522638,1518,0.000468878
5573,-17.103000000,11.593956290,1519,11.594047546,1519,0.000786183,11.594015854,1519,0.000513747
5574,-16.133000000,11.652061069,1520,11.652142525,1520,0.000700908,11.652111311,1520,0.000431181
5575,-17.565000000,11.699372026,1521,11.699465752,1521,0.000802417,11.699434603,1521,0.000534868
5576,-18.688000000,11.725143500,1522,11.725222588,1522,0.000670960,11.725190938,1522,0.000404586
5577,-19.319000000,11.731493470,1523,11.731572151,1523,0.000672904,11.731539896,1523,0.000395731
5578,-18.278000000,11.720269866,1524,11.720343590,1524,0.000629471,11.720312396,1524,0.000362875
5579,-14.430000000,11.722036435,1525,11.722133636,1525,0.000829130,11.722085463,1525,0.000418252
5580,-13.252000000,11.728754212,1526,11.728857994,1526,0.000881660,11.728809485,1526,0.000471253
5581,-11.867000000,11.739592404,1527,11.739682198,1527,0.000761722,11.739633736,1527,0.000352072
5582,-11.281000000,11.745015394,1528,11.745100975,1528,0.000725317,11.745036923,1528,0.000183307
5583,-8.521200000,11.745197537,1529,11.745306015,1529,0.000922174,11.745242190,1529,0.000380183
5584,-10.381000000,11.711026810,1530,11.711121559,1530,0.000806119,11.711056068,1530,0.000249834
5585,-8.291500000,11.692927457,1531,11.693012238,1531,0.000723882,11.692946853,1531,0.000165873
5586,-11.287000000,11.685880530,1532,11.685978889,1532,0.000841938,11.685912325,1532,0.000272082
5587,-10.168000000,11.695947272,1533,11.696035385,1533,0.000752445,11.695968742,1533,0.000183569
5588,-9.311400000,11.709828657,1534,11.709926605,1534,0.000834416,11.709858606,1534,0.000255761
5589,-8.435100000,11.701472281,1535,11.701563835,1535,0.000785717,11.701497717,1535,0.000217379
5590,-10.505000000,11.769481039,1536,11.769576073,1536,0.000806652,11.769491708,1536,0.000090646
5591,-9.742700000,11.877255171,1537,11.877339363,1537,0.000711389,11.877254874,1537,0.000002499
5592,-10.447000000,11.962398030,1538,11.962497711,1538,0.000832373,11.962412140,1538,0.000117948
5593,-12.726000000,12.030577711,1539,12.030673981,1539,0.000801990,12.030588583,1539,0.000090369
5594,-16.202000000,12.071617603,1540,12.071728706,1540,0.000916789,12.071642322,1540,0.000204763
5595,-28.980000000,12.091533587,1541,12.091635704,1541,0.000845508,12.091550011,1541,0.000135826
5596,-29.759000000,12.100160352,1542,12.100268364,1542,0.000890661,12.100181742,1542,0.000176780
5597,-35.576000000,12.168660552,1543,12.168753624,1543,0.000765780,12.168645898,1543,0.000120420
5598,-35.205000000,12.461981394,1544,12.462086678,1544,0.000844759,12.461975246,1544,0.000049339
5599,-36.179000000,12.742416764,1545,12.742535591,1545,0.000930789,12.742422208,1545,0.000042721
5600,-35.241000000,13.038793393,1546,13.038903236,1546,0.000843279,13.038807386,1546,0.000107314
5601,-32.193000000,13.278591870,1547,13.278697968,1547,0.000799668,13.278600379,1547,0.000064083
5602,-29.338000000,13.363219931,1548,13.363330841,1548,0.000830558,13.363213310,1548,0.000049545
5603,-22.461000000,13.411332908,1549,13.411434174,1549,0.000758006,13.411316810,1549,0.000120035
5604,-16.877000000,13.424527144,1550,13.424637794,1550,0.000824679,13.424500321,1550,0.000199807
5605,-17.267000000,13.436472616,1551,13.436568260,1551,0.000711818,13.436430849,1551,0.000310848
5606,-20.083000000,13.427090968,1552,13.427199364,1552,0.000804543,13.427061489,1552,0.000219553
5607,-24.685000000,13.437564547,1553,13.437658310,1553,0.000694259,13.437519872,1553,0.000332467
5608,-25.785000000,13.489973945,1554,13.490046501,1554,0.000537620,13.489909039,1554,0.000481145
5609,-24.928000000,13.577311016,1555,13.577405930,1555,0.000701976,13.577269217,1555,0.000307862
5610,-24.339000000,13.633202935,1556,13.633310318,1556,0.000789476,13.633173460,1556,0.000216202
5611,-26.559000000,13.668357523,1557,13.668431282,1557,0.000537039,13.668293058,1557,0.000471643
5612,-26.186000000,13.732071650,1558,13.732170105,1558,0.000716633,13.732032272,1558,0.000286754
5613,-26.214000000,13.790645353,1559,13.790737152,1559,0.000666131,13.790598356,1559,0.000340787
5614,-25.675000000,13.829974321,1560,13.830076218,1560,0.000737606,13.829937315,1560,0.000267581
5615,-25.832000000,13.835822592,1561,13.835924149,1561,0.000730876,13.835784205,1561,0.000277447
5616,-25.085000000,13.710919253,5487,13.711122513,5487,0.001480468,13.711235195,5487,0.002304311
5617,-24.102000000,13.494602758,5488,13.494792938,5488,0.001409196,13.494906560,5488,0.002251285
5618,-26.459000000,13.278276319,5489,13.278473854,5489,0.001488560,13.278588888,5489,0.002353983
5619,-25.820000000,13.136845986,5490,13.137040138,5490,0.001476191,13.137154900,5490,0.002351507
5620,-22.154000000,12.891670571,5491,12.891880989,5491,0.001631179,12.891996258,5491,0.002526332
5621,-19.467000000,12.827362867,5492,12.827560425,5492,0.001541339,12.827675369,5492,0.002436217
5622,-18.898000000,12.921989927,5492,12.922368050,5492,0.002925777,12.922121795,5492,0.001020497
5623,-21.362000000,13.077163852,5493,13.077548027,5493,0.002937807,13.077306505,5493,0.001090859
5624,-18.712000000,13.046953407,5495,13.047131538,5495,0.001366632,13.047243399,5495,0.002222679
5625,-19.484000000,13.014757590,5496,13.014953613,5496,0.001503211,13.015065194,5496,0.002363497
5626,-19.453000000,12.979274529,5497,12.979453087,5497,0.001375525,12.979564744,5497,0.002235994
5627,-18.352000000,12.948027815,5498,12.948213577,5498,0.001434648,12.948326115,5498,0.002303825
5628,-22.165000000,12.932168845,5499,12.932352066,5499,0.001416060,12.932482350,5499,0.002424224
5629,-24.605000000,12.921829456,5500,12.922005653,5500,0.001366815,12.922138327,5500,0.002390301
5630,-15.257000000,12.955045141,5501,12.955195427,5501,0.001158078,12.955327085,5501,0.002176325
5631,-20.587000000,12.666215497,5502,12.666371346,5502,0.001231324,12.666528668,5502,0.002472487
5632,-28.882000000,12.482384555,5503,12.482556343,5503,0.001379896,12.482698598,5503,0.002515886
5633,-30.508000000,12.551758781,5504,12.551923752,5504,0.001311587,12.552066247,5504,0.002449582
5634,-25.047000000,12.658773544,5505,12.658932686,5505,0.001258477,12.659076290,5505,0.002391597
5635,-20.749000000,12.694372022,5506,12.694560051,5506,0.001481381,12.694706115,5506,0.002631824
5636,-16.285000000,12.661606575,5507,12.661777496,5507,0.001347754,12.661923641,5507,0.002504160
5637,-15.719000000,12.670077852,5508,12.670251846,5508,0.001376923,12.670398029,5508,0.002527031
5638,-18.871000000,12.634533871,5509,12.634716034,5509,0.001441189,12.634840954,5509,0.002430502
5639,-21.815000000,12.607151781,5510,12.607324600,5510,0.001368374,12.607448350,5510,0.002352390
5640,-22.968000000,12.609048519,5511,12.609229088,5511,0.001432788,12.609352613,5511,0.002411708
5641,-21.038000000,12.548818741,5512,12.548995018,5512,0.001401057,12.549117975,5512,0.002384552
5642,-20.328000000,12.507148353,5513,12.507358551,5513,0.001681607,12.507481282,5513,0.002661910
5643,-20.550000000,12.467900997,5514,12.468072891,5514,0.001376593,12.468195011,5514,0.002358172
5644,-22.006000000,12.424842624,5515,12.425033569,5515,0.001535268,12.425155571,5515,0.002518719
5645,-22.042000000,12.360172307,5516,12.360386848,5516,0.001734604,12.360508304,5516,0.002718383
5646,-20.783000000,12.332777368,5517,12.332956314,5517,0.001454415,12.333077987,5517,0.002437557
5647,-18.467000000,12.320756315,5518,12.320920944,5518,0.001338362,12.321041340,5518,0.002313373
5648,-21.452000000,12.345631325,5519,12.345825195,5519,0.001571446,12.345943980,5519,0.002532517
5649,-21.690000000,12.467519963,5520,12.467718124,5520,0.001586123,12.467834592,5520,0.002523587
5650,-19.283000000,12.740680708,5521,12.740856171,5521,0.001379042,12.740988146,5521,0.002413039
5651,-17.222000000,13.542382376,5522,13.542541504,5522,0.001176673,13.542661159,5522,0.002058592
5652,-17.851000000,13.611892170,15358,13.612127304,15358,0.001727093,13.611956311,15358,0.000471213
5653,-17.680000000,13.396203147,15359,13.396437645,15359,0.001749643,13.396270666,15359,0.000504012
5654,-20.131000000,13.284344635,15360,13.284580231,15360,0.001773518,13.284401051,15360,0.000424681
5655,-18.587000000,13.225849885,15360,13.225507736,15360,0.002589155,13.226314463,15360,0.003512654
5656,-19.470000000,13.231607909,15361,13.231236458,15361,0.002808845,13.232052722,15361,0.003361747
5657,-23.223000000,13.231728933,15362,13.231375694,15362,0.002673232,13.232191102,15362,0.003492882
5658,-23.280000000,13.232444951,15363,13.232078552,15363,0.002772423,13.232895085,15363,0.003401744
5659,-22.492000000,13.238438526,15364,13.238060951,15364,0.002855362,13.238878297,15364,0.003321927
5660,-18.312000000,13.259745826,15365,13.259386063,15365,0.002711402,13.260201611,15365,0.003437364
5661,-10.766000000,13.338021781,15366,13.337662697,15366,0.002695548,13.338471059,15366,0.003368396
5662,-12.642000000,13.402055606,1608,13.402122498,1608,0.000501935,13.402007883,1608,0.000356087
5663,-16.612000000,13.354810705,1609,13.354869843,1609,0.000444448,13.354754661,1609,0.000419656
5664,-14.206000000,13.304069594,1610,13.304127693,1610,0.000433299,13.304012548,1610,0.000428788
5665,-11.500000000,13.245934521,1611,13.246001244,1611,0.000502022,13.245886398,1611,0.000363300
5666,-14.471000000,13.223076652,1612,13.223149300,1612,0.000547087,13.223034176,1612,0.000321228
5667,-12.116000000,13.216074000,1613,13.216162682,1613,0.000668263,13.216047439,1613,0.000200972
5668,-14.095000000,13.238051449,1614,13.238121986,1614,0.000534353,13.238006922,1614,0.000336353
5669,-19.270000000,13.246963581,1615,13.247039795,1615,0.000572838,13.246924277,1615,0.000296697
5670,-20.532000000,13.179546254,1616,13.179609299,1616,0.000478757,13.179492996,1616,0.000404089
5671,-21.459000000,13.103875192,1617,13.103939056,1617,0.000489558,13.103822316,1617,0.000403514
5672,-18.832000000,13.016473466,1618,13.016521454,1618,0.000366921,13.016402827,1618,0.000542689
5673,-20.781000000,12.981091038,1619,12.981119156,1619,0.000218358,12.981000074,1619,0.000700746
5674,-21.602000000,12.901600418,1620,12.901659012,1620,0.000453948,12.901538349,1620,0.000481098
5675,-22.355000000,12.813057591,1621,12.813109398,1621,0.000407008,12.812987677,1621,0.000545654
5676,-23.415000000,12.714490781,1622,12.714531898,1622,0.000326753,12.714408715,1622,0.000645457
5677,-24.009000000,12.601802983,1623,12.601837158,1623,0.000268019,12.601728993,1623,0.000587137
5678,-26.475000000,12.489514427,1624,12.489547729,1624,0.000265862,12.489438898,1624,0.000604740
5679,-22.263000000,12.351448580,1625,12.351493835,1625,0.000367216,12.351383370,1625,0.000527959
5680,-27.005000000,12.302135067,1626,12.302207947,1626,0.000595542,12.302097322,1626,0.000306821
5681,-23.250000000,12.326428798,1627,12.326484680,1627,0.000455215,12.326373499,1627,0.000448618
5682,-19.462000000,12.309716243,1628,12.309772491,1628,0.000458105,12.309679047,1628,0.000302169
5683,-21.244000000,12.177773072,1629,12.177825928,1629,0.000437208,12.177713544,1629,0.000488826
5684,-19.794000000,12.089049225,1630,12.089107513,1630,0.000480251,12.088993685,1630,0.000459425
5685,-16.191000000,12.070159479,1631,12.070213318,1631,0.000445596,12.070117818,1631,0.000345157
5686,-15.808000000,12.048360661,1632,12.048415184,1632,0.000451910,12.048301127,1632,0.000494124
5687,-10.184000000,12.027231694,1633,12.027299881,1633,0.000567765,12.027185799,1633,0.000381595
5688,-10.758000000,12.104823016,1634,12.104881287,1634,0.000481895,12.104766638,1634,0.000465748
5689,-15.153000000,12.158392242,1635,12.158452988,1635,0.000502537,12.158337882,1635,0.000447096
5690,-8.701700000,12.150944648,1636,12.151014328,1636,0.000570512,12.150917276,1636,0.000225263
5691,-8.792600000,12.253575822,1637,12.253628731,1637,0.000430417,12.253530811,1637,0.000367328
5692,-26.146000000,12.323070641,1638,12.323129654,1638,0.000479910,12.323031960,1638,0.000313886
5693,-24.668000000,12.374646887,1639,12.374711037,1639,0.000521872,12.374632551,1639,0.000115854
5694,-16.230000000,12.404278324,1640,12.404349327,1640,0.000574741,12.404270889,1640,0.000059940
5695,-16.462000000,12.377460787,1641,12.377524376,1641,0.000513771,12.377444864,1641,0.000128644
5696,-16.455000000,12.335221682,1642,12.335277557,1642,0.000453128,12.335217581,1642,0.000033242
5697,-17.495000000,12.313364622,1643,12.313410759,1643,0.000375403,12.313350745,1643,0.000112696
5698,-11.363000000,12.335259323,1644,12.335282326,1644,0.000188089,12.335222529,1644,0.000298279
5699,-15.699000000,12.377306237,1645,12.377340317,1645,0.000273397,12.377280285,1645,0.000209672
5700,-14.750000000,12.397166929,1646,12.397224426,1646,0.000460093,12.397164273,1646,0.000021429
5701,-16.466000000,12.417168859,1647,12.417211533,1647,0.000340927,12.417151593,1647,0.000139046
5702,-11.249000000,12.431624370,1648,12.431653023,1648,0.000233190,12.431593216,1648,0.000250604
5703,-13.807000000,12.439884832,1649,12.439932823,1649,0.000383831,12.439871864,1649,0.000104250
5704,-13.827000000,12.446202594,1650,12.446265221,1650,0.000502353,12.446184816,1650,0.000142836
5705,-18.122000000,12.452286626,1651,12.452322960,1651,0.000292239,12.452221310,1651,0.000524532
5706,-13.097000000,12.462523265,1652,12.462592125,1652,0.000554283,12.462491331,1652,0.000256233
5707,-17.194000000,12.483044327,1653,12.483088493,1653,0.000354148,12.482987080,1653,0.000458603
5708,-15.749000000,12.492996814,1654,12.493049622,1654,0.000424327,12.492948450,1654,0.000387129
5709,-15.267000000,12.531258918,1655,12.531329155,1655,0.000560435,12.531227473,1655,0.000250931
5710,-15.887000000,12.571798522,1656,12.571848869,1656,0.000398057,12.571747218,1656,0.000408085
5711,-13.941000000,12.613119412,1657,12.613179207,1657,0.000477437,12.613098578,1657,0.000165176
5712,-12.177000000,12.671950831,1658,12.672008514,1658,0.000451603,12.671927380,1658,0.000185057
5713,-12.267000000,12.726288864,1659,12.726349831,1659,0.000477881,12.726268749,1659,0.000158064
5714,-11.484000000,12.774336720,1660,12.774398804,1660,0.000483603,12.774317869,1660,0.000147567
5715,-11.081000000,12.826642627,1661,12.826695442,1661,0.000409610,12.826613678,1661,0.000225698
5716,-11.161000000,12.846805257,1662,12.846861839,1662,0.000439148,12.846780907,1662,0.000189544
5717,-8.401900000,12.902884333,1663,12.902944565,1663,0.000466430,12.902842813,1663,0.000321785
5718,-8.559700000,12.994577117,1664,12.994627953,1664,0.000390005,12.994525637,1664,0.000396163
5719,-7.435700000,13.095757463,1665,13.095805168,1665,0.000362472,13.095701814,1665,0.000424941
5720,-6.532000000,13.186686110,1666,13.186743736,1666,0.000437767,13.186640273,1666,0.000347598
5721,-7.401600000,13.306722331,5468,13.306489944,5468,0.001743991,13.306596333,5468,0.000946868
5722,-9.221700000,13.200812525,3272,13.201060295,3272,0.001880503,13.201042273,3272,0.001740405
5723,-12.496000000,12.953493610,3273,12.953759193,3273,0.002051400,12.953759338,3273,0.002051400
5724,-25.420000000,12.810682530,3274,12.810934067,3274,0.001966305,12.810934427,3274,0.001966305
5725,-18.917000000,12.791311618,3275,12.791592598,3275,0.002193883,12.791592245,3275,0.002193883
5726,-19.041000000,12.862789599,3276,12.863041878,3276,0.001959375,12.863041630,3276,0.001959375
5727,-29.237000000,12.861850596,9103,12.862195969,9103,0.002688593,12.861539749,9103,0.002416812
5728,-29.509000000,13.010863984,3278,13.011138916,3278,0.002112501,13.011120075,3278,0.001968284
5729,-25.492000000,12.972952575,11462,12.973545074,11462,0.004570065,12.973300806,11462,0.002684289
5730,-27.457000000,12.844450112,11463,12.845052719,11463,0.004690740,12.844808493,11463,0.002790166
5731,-27.548000000,12.969426981,11464,12.970038414,11464,0.004718019,12.969798292,11464,0.002862970
5732,-26.018000000,13.093406045,5478,13.093667030,5478,0.001995008,13.093525086,5478,0.000909162
5733,-26.587000000,12.989133962,5479,12.989392281,5479,0.001990993,12.989249259,5479,0.000887643
5734,-19.616000000,12.916069394,5480,12.916335106,5480,0.002056691,12.916190912,5480,0.000940824
5735,-13.295000000,12.898233475,5481,12.898509026,5481,0.002136699,12.898347592,5481,0.000884752
5736,-12.579000000,12.944301766,5482,12.944549561,5482,0.001912004,12.944387768,5482,0.000664397
5737,-13.122000000,13.000813713,5483,13.001076698,5483,0.002019672,13.000914321,5483,0.000773862
5738,-18.283000000,13.032560466,5484,13.032836914,5484,0.002118221,13.032674369,5484,0.000873982
5739,-24.434000000,13.046513073,5485,13.046774864,5485,0.002003190,13.046612437,5485,0.000761609
5740,-27.370000000,13.025750354,5486,13.026034355,5486,0.002178982,13.025871356,5486,0.000928945
5741,-25.162000000,12.866989121,5487,12.867270470,5487,0.002186907,12.867104489,5487,0.000896616
5742,-28.243000000,12.929884154,5488,12.930151939,5488,0.002070558,12.929987841,5488,0.000801915
5743,-26.783000000,12.727407904,5489,12.727682114,5489,0.002155869,12.727515047,5489,0.000841831
5744,-27.291000000,12.577792337,5490,12.578089714,5490,0.002365142,12.577921194,5490,0.001024482
5745,-25.806000000,12.410398856,5491,12.410695076,5491,0.002389414,12.410525107,5491,0.001017297
5746,-23.160000000,12.789627220,5492,12.789909363,5492,0.002207741,12.789746732,5492,0.000934443
5747,-25.183000000,12.697288695,5493,12.697535515,5493,0.001941888,12.697372429,5493,0.000659464
5748,-21.309000000,12.597695291,5494,12.597981453,5494,0.002271627,12.597835512,5494,0.001113069
5749,-20.665000000,12.603161779,5495,12.603419304,5495,0.002042708,12.603273336,5495,0.000885153
5750,-17.171000000,12.580758960,5496,12.581026077,5496,0.002121375,12.580897889,5496,0.001104302
5751,-15.585000000,12.621565644,5497,12.621828079,5497,0.002080147,12.621700044,5497,0.001064851
5752,-15.376000000,12.646788086,5498,12.647075653,5498,0.002276814,12.646948139,5498,0.001265566
5753,-18.738000000,12.600041740,5500,12.599850655,5500,0.001519990,12.599979195,5500,0.000496390
5754,-18.228000000,12.506449495,5501,12.506221771,5501,0.001817370,12.506352756,5501,0.000773512
5755,-16.128000000,12.294881960,5502,12.294659615,5502,0.001811550,12.294794510,5502,0.000711269
5756,-30.188000000,11.873514098,5503,11.873297691,5503,0.001825739,11.873439967,5503,0.000624333
5757,-20.920000000,11.952001713,5504,11.951780319,5504,0.001849050,11.951923704,5504,0.000652689
5758,-14.903000000,11.903780689,5505,11.903551102,5505,0.001932143,11.903694259,5505,0.000726069
5759,-21.388000000,11.504293384,5506,11.504084587,5506,0.001814409,11.504258404,5506,0.000304064
5760,-21.677000000,11.456452546,5507,11.456230164,5507,0.001941424,11.456403276,5507,0.000430063
5761,-20.386000000,11.442403221,5508,11.442170143,5508,0.002040518,11.442343098,5508,0.000525442
5762,-21.352000000,11.451779154,5509,11.451538086,5509,0.002104574,11.451712694,5509,0.000580341
5763,-15.450000000,11.463665015,5510,11.463445663,5510,0.001914587,11.463618573,5510,0.000405127
5764,-23.515000000,11.395001796,5511,11.394759178,5511,0.002125721,11.394956417,5511,0.000398237
5765,-25.559000000,11.372404551,5512,11.372169495,5512,0.002069259,11.372365122,5512,0.000346702
5766,-25.237000000,11.401314956,5513,11.401078224,5513,0.002074837,11.401273797,5513,0.000361004
5767,-26.975000000,11.399114704,5514,11.398854256,5514,0.002288634,11.399049257,5514,0.000574136
5768,-26.695000000,11.395395614,5515,11.395161629,5515,0.002056269,11.395335371,5515,0.000528667
5769,-25.464000000,11.366040565,5516,11.365784645,5516,0.002251545,11.365959180,5516,0.000716039
5770,-25.982000000,11.347781554,5517,11.347526550,5517,0.002247706,11.347699952,5517,0.000719105
5771,-27.278000000,11.302112735,5518,11.301847458,5518,0.002349289,11.302041631,5518,0.000629125
5772,-24.727000000,11.189626041,5519,11.189346313,5519,0.002497432,11.189541593,5519,0.000754694
5773,-25.776000000,11.141050852,5520,11.140771866,5520,0.002506947,11.140987952,5520,0.000564579
5774,-25.357000000,11.030000062,5521,11.029732704,5521,0.002425868,11.029948301,5521,0.000469277
5775,-25.090000000,10.942447164,5522,10.942194939,5522,0.002305706,10.942430529,5522,0.000152016
5776,-25.208000000,10.876919321,5523,10.876623154,5523,0.002721795,10.876860361,5523,0.000542069
5777,-23.666000000,10.854216227,5524,10.853940010,5524,0.002544714,10.854176195,5524,0.000368815
5778,-23.597000000,10.824282039,5525,10.824007034,5525,0.002544737,10.824242010,5525,0.000369810
5779,-23.492000000,10.859404641,5526,10.859125137,5526,0.002576170,10.859360949,5526,0.000402349
5780,-25.105000000,10.933104394,5527,10.932850838,5527,0.002321573,10.933083651,5527,0.000189731
5781,-23.896000000,11.329467667,5528,11.329210281,5528,0.002268867,11.329432845,5528,0.000307357
5782,-24.530000000,11.620182562,5529,11.619920731,5529,0.002255204,11.620116162,5529,0.000571419
5783,-23.513000000,11.720496746,5530,11.720257759,5530,0.002039426,11.720450397,5530,0.000395452
5784,-25.179000000,11.881742366,5531,11.881522179,5531,0.001855473,11.881711970,5531,0.000255819
5785,-23.664000000,11.943597258,5532,11.943375587,5532,0.001853997,11.943544465,5532,0.000442017
5786,-24.200000000,11.992924381,5533,11.992697716,5533,0.001889962,11.992865667,5533,0.000489572
5787,-24.918000000,11.888850516,5534,11.888628006,5534,0.001870997,11.888779526,5534,0.000597119
5788,-26.938000000,11.919036997,5535,11.918840408,5535,0.001653005,11.918991040,5535,0.000385575
5789,-19.230000000,11.957728215,5536,11.957534790,5536,0.001618537,11.957667387,5536,0.000508696
5790,-16.702000000,11.985813619,5537,11.985618591,5537,0.001624792,11.985751276,5537,0.000520146
5791,-18.461000000,11.945382232,5538,11.945166588,5538,0.001802829,11.945298449,5538,0.000701385
5792,-15.446000000,11.976537362,5539,11.976348877,5539,0.001577295,11.976479686,5539,0.000481576
5793,-17.356000000,12.132214356,5540,12.132019997,5540,0.001605877,12.132166681,5540,0.000392963
5794,-16.632000000,12.371441377,5541,12.371233940,5541,0.001673347,12.371359550,5541,0.000661417
5795,-18.022000000,12.375105072,1234,12.375325203,1234,0.001776377,12.375106657,1234,0.000012811
5796,-21.687000000,12.372344663,1235,12.372539520,1235,0.001572655,12.372321561,1235,0.000186717
5797,-22.046000000,12.355386845,1236,12.355591774,1236,0.001657453,12.355389093,1236,0.000018194
5798,-22.612000000,12.337961993,1237,12.338148117,1237,0.001505246,12.337945505,1237,0.000133637
5799,-21.719000000,12.318769714,1238,12.318948746,1238,0.001454001,12.318746309,1238,0.000189994
5800,-21.452000000,12.311154716,1239,12.311347008,1239,0.001565153,12.311159632,1239,0.000039936
