#Stats Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,1,0,0,0
#Scrimp Double Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,0,0,0
#Scrimp Float Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,0,0,0
#Scrimp FlexFloat Exceptions: DivByZero,Inexact,Invalid,Overflow,Underflow
0,256,0,0,0
#Time (s): double,float,flexfloat
0.207665000,0.116868000,14.937824
#Profile Length
20035
#i,tseries,doubleMP,j,floatMP,j,errorf(%),flexfloatMP,j,errorff(%)
3180,-19.515000000,10.623839146,2166,10.623879433,2166,0.000382348,10.000000000,4193,5.872068823
3181,-20.993000000,10.726124174,2167,10.726169586,2167,0.000426087,10.295630141,7489,4.013509686
3182,-21.023000000,10.760630965,2168,10.760706902,2168,0.000707046,10.862780491,15843,0.949289374
3183,-19.925000000,10.720518271,2169,10.720555305,2169,0.000341880,10.099504938,2169,5.792754765
3184,-15.833000000,10.738522226,2170,10.738567352,2170,0.000422274,10.099504938,2170,5.950700423
3185,-15.164000000,10.847999157,2171,10.848039627,2171,0.000372386,10.099504938,2171,6.899836625
3186,-13.058000000,10.902764197,2172,10.902824402,2172,0.000553075,10.392304845,7494,4.681926003
3187,-13.852000000,10.987968627,2173,10.988015175,2173,0.000424964,9.899494937,2173,9.906050220
3188,-15.857000000,11.060636261,2174,11.060677528,2174,0.000375207,9.899494937,2174,10.497961389
3189,-18.308000000,11.138185535,2175,11.138227463,2175,0.000379908,9.899494937,2175,11.121116579
3190,-16.249000000,11.186632367,2176,11.186685562,2176,0.000476882,11.661903790,4203,4.248565677
3191,-16.684000000,11.219305674,2177,11.219337463,2177,0.000284153,10.954451150,8512,2.360703344
3192,-21.214000000,11.231736529,7500,11.232106209,7500,0.003294316,10.770329614,8513,4.108063911
3193,-20.155000000,11.198571923,7501,11.198965073,7501,0.003506878,10.770329614,8514,3.824079639
3194,-20.188000000,11.188594456,7502,11.188970566,7502,0.003358300,10.770329614,8515,3.738314438
3195,-21.292000000,11.116780242,7503,11.117168427,7503,0.003490599,10.488088482,4209,5.655340367
3196,-19.733000000,10.953049852,7504,10.953451157,7504,0.003662256,10.954451150,7504,0.012793683
3197,-16.930000000,10.895702469,7505,10.896084785,7505,0.003511721,11.045361017,7505,1.373555755
3198,-15.923000000,10.983239267,7506,10.983647346,7506,0.003712945,9.273618495,5225,15.565724556
3199,-16.204000000,10.985884987,7507,10.986294746,7507,0.003728699,11.916375288,2185,8.469871125
3200,-14.405000000,11.068056315,7508,11.068458557,7508,0.003633392,9.797958971,5228,11.475342263
3201,-15.540000000,11.117305394,7509,11.117672920,7509,0.003309927,10.862780491,17884,2.289447791
3202,-16.125000000,11.159294262,7510,11.159678459,7510,0.003442168,10.000000000,5229,10.388598373
3203,-15.054000000,11.167537104,7511,11.167933464,7511,0.003553203,9.899494937,7511,11.354716404
3204,-14.941000000,11.178869780,7512,11.179270744,7512,0.003590955,8.246211251,7512,26.233944810
3205,-15.230000000,11.197011915,7513,11.197414398,7513,0.003590920,11.401754251,5232,1.828544416
3206,-16.048000000,11.203585913,7514,11.203962326,7514,0.003362258,11.224972160,7516,0.190887525
3207,-18.126000000,11.198011476,7515,11.198413849,7515,0.003596143,9.797958971,7515,12.502688606
3208,-18.566000000,11.157840499,7516,11.158231735,7516,0.003505807,11.224972160,7516,0.601654606
3209,-19.476000000,11.101201331,7517,11.101597786,7517,0.003575340,11.135528726,7518,0.309222345
3210,-13.548000000,11.035057139,7518,11.035481453,7518,0.003849030,10.770329614,8531,2.398968316
3211,-13.018000000,11.094700394,7519,11.095100403,7519,0.003607186,10.862780491,8532,2.090366518
3212,-15.525000000,11.117862151,7520,11.118252754,7520,0.003511370,11.045361017,7520,0.652113985
3213,-17.020000000,11.133929418,7521,11.134346008,7521,0.003742557,11.135528726,7520,0.014364272
3214,-15.101000000,11.185103072,7522,11.185474396,7522,0.003319882,9.695359715,7522,13.318995342
3215,-12.728000000,11.229574760,7523,11.229954720,7523,0.003381360,11.135528726,7522,0.837485265
3216,-12.800000000,11.286717782,7524,11.287117004,7524,0.003539871,10.954451150,7524,2.943872951
3217,-15.035000000,11.339708210,7525,11.340113640,7525,0.003574414,10.862780491,5244,4.205820023
3218,-15.013000000,11.366417299,7526,11.366799355,7526,0.003363012,11.916375288,15879,4.838446225
3219,-13.832000000,11.383135603,7527,11.383533478,7527,0.003497012,10.677078252,7527,6.202661334
3220,-16.713000000,11.423326031,7528,11.423737526,7528,0.003598766,11.747340124,15882,2.836425155
3221,-18.860000000,11.428504559,7529,11.428915977,7529,0.003598698,11.747340124,8542,2.789827524
3222,-28.826000000,11.424292408,7530,11.424737930,7530,0.003896296,11.747340124,5249,2.827726258
3223,-20.958000000,11.458903456,7531,11.459310532,7531,0.003551734,10.392304845,7531,9.308033835
3224,-17.188000000,11.519772888,7532,11.520174026,7532,0.003484771,10.392304845,7532,9.787241935
3225,-20.603000000,11.562334995,7533,11.562747955,7533,0.003572823,10.392304845,7533,10.119324084
3226,-15.506000000,11.565664358,7534,11.566084862,7534,0.003637096,11.661903790,5253,0.832113303
3227,-15.320000000,11.574596231,7535,11.575020790,7535,0.003669270,10.392304845,7535,10.214536746
3228,-16.613000000,11.565512612,7536,11.565939903,7536,0.003694427,10.392304845,7536,10.144018740
3229,-17.280000000,11.565042818,7537,11.565462112,7537,0.003627157,10.392304845,7537,10.140368617
3230,-15.998000000,11.566003048,7538,11.566459656,7538,0.003948043,11.575836903,5257,0.085023795
3231,-18.671000000,11.536232842,7539,11.536672592,7539,0.003813263,10.392304845,7540,9.915957941
3232,-17.975000000,11.548721186,7540,11.549148560,7540,0.003704571,10.392304845,7540,10.013371371
3233,-18.355000000,11.576161559,7541,11.576600075,7541,0.003788235,11.575836903,5260,0.002804526
3234,-19.063000000,11.555850619,7542,11.556307793,7542,0.003955647,11.575836903,5261,0.172953811
3235,-16.518000000,11.551981161,7543,11.552406311,7543,0.003683240,11.916375288,7543,3.154386436
3236,-19.470000000,11.468508560,7544,11.468961716,7544,0.003949789,11.832159566,7543,3.170865714
3237,-20.359000000,11.452864174,7545,11.453305244,7545,0.003847791,11.575836903,5264,1.073729040
3238,-19.068000000,11.434802255,7546,11.435236931,7546,0.003803168,9.797958971,5265,14.314574464
3239,-19.106000000,11.372602636,7547,11.373023033,7547,0.003692395,10.488088482,7546,7.777587792
3240,-19.334000000,11.336056855,7548,11.336496353,7548,0.003874752,11.575836903,5267,2.115198002
3241,-17.863000000,11.261400255,7549,11.261830330,7549,0.003820798,10.583005244,7549,6.024073346
3242,-19.643000000,11.175872993,7550,11.176315308,7550,0.003961899,11.832159566,5269,5.872351752
3243,-18.753000000,11.127747059,7551,11.128196716,7551,0.004040594,10.583005244,7551,4.895346843
3244,-18.313000000,11.018702992,7552,11.019153595,7552,0.004092316,10.677078252,7552,3.100407914
3245,-17.515000000,10.952370768,7553,10.952822685,7553,0.004126274,10.583005244,7553,3.372470966
3246,-19.869000000,10.845855643,7554,10.846310616,7554,0.004195780,10.770329614,5273,0.696358422
3247,-19.147000000,10.724324299,7555,10.724780083,7555,0.004248575,10.862780491,5274,1.291048169
3248,-20.910000000,10.623718618,7556,10.624173164,7556,0.004274808,9.380831520,7557,11.699171856
3249,-19.952000000,10.587128669,7557,10.587557793,7557,0.004050808,9.486832981,7557,10.392767695
3250,-21.829000000,10.523541085,7558,10.524022102,7558,0.004568245,9.486832981,5277,9.851323773
3251,-20.945000000,10.503361297,7559,10.503812790,7559,0.004296295,10.862780491,7559,3.421944504
3252,-23.957000000,10.485961331,7560,10.486425400,7560,0.004425961,9.380831520,5279,10.539136815
3253,-21.833000000,10.520835158,7561,10.521297455,7561,0.004390832,10.770329614,7561,2.371432049
3254,-22.216000000,10.565114944,7562,10.565585136,7562,0.004451557,9.165151390,7562,13.250812331
3255,-20.700000000,10.597977598,7563,10.598409653,7563,0.004079786,10.770329614,7562,1.626272702
3256,-15.952000000,10.596998236,7564,10.597431183,7564,0.004083035,10.770329614,7564,1.635664882
3257,-10.364000000,10.590305684,7565,10.590740204,7565,0.004107356,10.862780491,7565,2.572870089
3258,-16.086000000,10.618178440,7566,10.618622780,7566,0.004188137,10.770329614,7566,1.432931035
3259,-24.971000000,10.567182445,7567,10.567586899,7567,0.003825794,9.380831520,7567,11.226747825
3260,-17.265000000,10.490027818,7568,10.490461349,7568,0.004130452,9.591663047,5287,8.563988458
3261,-18.884000000,10.423918746,7569,10.424372673,7569,0.004352769,9.797958971,5288,6.005033138
3262,-18.240000000,10.507078740,7570,10.507536888,7570,0.004357544,10.862780491,7570,3.385353440
3263,-20.644000000,10.759869188,7571,10.760331154,7571,0.004294477,10.000000000,5290,7.062067158
3264,-19.918000000,10.881684987,5291,10.881847382,5291,0.001496326,10.000000000,5291,8.102467477
3265,-20.730000000,10.911086245,5292,10.911231041,5292,0.001326773,10.198039027,5292,6.535070860
3266,-21.882000000,10.906105067,5293,10.906270027,5293,0.001508514,10.295630141,5293,5.597552218
3267,-22.059000000,10.890931560,5294,10.891096115,5294,0.001507650,10.488088482,5801,3.698885411
3268,-23.268000000,10.936112594,5295,10.936293602,5295,0.001651290,11.832159566,1241,8.193468787
3269,-23.322000000,10.897465327,5296,10.897626877,5296,0.001481913,9.055385138,5296,16.903749024
3270,-22.531000000,10.868128207,5297,10.868287086,5297,0.001459862,10.770329614,5297,0.899866023
3271,-22.761000000,10.848809379,5298,10.848993301,5298,0.001694229,11.661903790,1248,7.494780140
3272,-23.089000000,10.824281931,5299,10.824422836,5299,0.001298165,10.954451150,5299,1.202566782
3273,-20.913000000,11.117166946,5300,11.117337227,5300,0.001530606,11.045361017,5300,0.645901326
3274,-26.284000000,11.399123980,5301,11.399269104,5301,0.001270323,11.832159566,1251,3.798849688
3275,-20.913000000,11.887702055,1248,11.887955666,1248,0.002132124,11.135528726,1248,6.327323190
3276,-16.701000000,11.873941965,1249,11.874189377,1249,0.002081895,11.224972160,8597,5.465495848
3277,-20.101000000,11.849042861,1250,11.849297523,1250,0.002149748,11.832159566,1250,0.142486570
3278,-21.162000000,11.860436246,1251,11.860683441,1251,0.002084226,11.832159566,1251,0.238411803
3279,-20.511000000,11.869480083,5306,11.869622231,5306,0.001200270,11.832159566,5306,0.314424192
3280,-20.990000000,11.817630940,5307,11.817749977,5307,0.001005738,10.677078252,5307,9.651280310
3281,-22.297000000,11.906727710,1254,11.906976700,1254,0.002090604,10.862780491,8602,8.767708848
3282,-22.197000000,11.903118250,5309,11.903240204,5309,0.001026824,11.575836903,1259,2.749542940
3283,-17.856000000,11.901152435,5310,11.901285172,5310,0.001117354,11.045361017,8604,7.190828136
3284,-18.983000000,11.912948672,5311,11.913094521,5311,0.001221791,11.661903790,1257,2.107327823
3285,-18.166000000,11.921193119,1262,11.921331406,1262,0.001156866,10.583005244,8606,11.225284759
3286,-17.158000000,11.908962550,1263,11.909090042,1263,0.001067165,10.954451150,5313,8.015067610
3287,-18.191000000,11.877733424,1264,11.877861023,1264,0.001076099,11.747340124,1260,1.097796146
3288,-16.985000000,11.904175900,1265,11.904293060,1265,0.000982588,11.747340124,1261,1.317485371
3289,-18.697000000,11.972200733,5316,11.972342491,5316,0.001180699,11.747340124,1262,1.878189432
3290,-18.005000000,11.969542953,5317,11.969699860,5317,0.001309987,11.747340124,1262,1.856401946
3291,-17.302000000,12.040387300,1268,12.040515900,1268,0.001070278,12.288205727,5318,2.058226376
3292,-16.140000000,12.011568883,8613,12.011447906,8613,0.001004995,11.224972160,1265,6.548659302
3293,-13.433000000,11.895075440,8614,11.894949913,8614,0.001053796,11.489125293,1270,3.412758069
3294,-13.280000000,11.956615006,8615,11.956501007,8615,0.000953465,11.489125293,1269,3.909883465
3295,-13.913000000,12.061941141,8616,12.061820984,8616,0.000993379,11.401754251,1268,5.473305520
3296,-15.246000000,12.101387831,8617,12.101287842,8617,0.000822871,11.401754251,1269,5.781432593
3297,-14.449000000,12.119739069,8618,12.119652748,8618,0.000711007,11.489125293,8618,5.203195975
3298,-14.069000000,12.118981695,8619,12.118872643,8619,0.000897616,12.449899598,1276,2.730575151
3299,-15.898000000,12.128265842,8620,12.128154755,8620,0.000912513,12.165525061,1272,0.307209779
3300,-11.384000000,12.107536539,1277,12.107664108,1277,0.001050178,12.124355653,1278,0.138914420
3301,-10.068000000,12.143614678,8622,12.143507957,8622,0.000879769,11.313708499,5328,6.834095128
3302,-11.606000000,12.112532868,8623,12.112409592,8623,0.001018315,10.954451150,1279,9.561020228
3303,-11.451000000,12.044938814,8624,12.044828415,8624,0.000920241,11.575836903,8624,3.894597708
3304,-12.199000000,11.970778151,8625,11.970665932,8625,0.000936876,11.489125293,3811,4.023571836
3305,-9.647800000,11.862842388,3812,11.862916946,3812,0.000625591,11.575836903,3812,2.419365242
3306,-24.552000000,11.740839778,3813,11.740907669,3813,0.000576279,11.575836903,3813,1.405375411
3307,-20.027000000,11.595319581,3814,11.595389366,3814,0.000605335,10.488088482,3814,9.548948539
3308,-15.927000000,11.453676037,3815,11.453759193,3815,0.000725633,12.165525061,1279,6.215026699
3309,-16.781000000,11.482580505,3816,11.482659340,3816,0.000688617,11.916375288,1282,3.777850999
3310,-18.244000000,11.559276458,3817,11.559349060,3817,0.000631867,10.862780491,3817,6.025428745
3311,-19.759000000,11.554214526,3818,11.554282188,3818,0.000584650,12.083045974,3817,4.576957150
3312,-20.261000000,11.530876008,3819,11.530949593,3819,0.000638361,12.083045974,3819,4.788621131
3313,-20.383000000,11.500480444,3820,11.500553131,3820,0.000633361,11.313708499,1286,1.624036022
3314,-20.020000000,11.449973095,3821,11.450029373,3821,0.000494289,10.862780491,3821,5.128331737
3315,-22.577000000,11.398209029,3822,11.398267746,3822,0.000512875,10.770329614,3822,5.508579574
3316,-25.767000000,11.255422089,3823,11.255482674,3823,0.000535248,10.677078252,3823,5.138357609
3317,-28.701000000,11.075397953,3824,11.075471878,3824,0.000667205,10.099504938,1290,8.811358457
3318,-29.198000000,11.153094288,3825,11.153148651,3825,0.000489793,10.488088482,3825,5.962522944
3319,-27.843000000,11.134946067,3826,11.135029793,3826,0.000753175,11.135528726,1291,0.005232702
3320,-30.666000000,11.122098160,3827,11.122186661,3827,0.000794645,12.124355653,1292,9.011406652
3321,-30.826000000,11.148059277,3828,11.148144722,3828,0.000765323,10.295630141,3828,7.646435267
3322,-33.166000000,11.165986733,3829,11.166083336,3829,0.000869143,10.677078252,1294,4.378551508
3323,-33.191000000,11.129028276,3830,11.129134178,3830,0.000954791,11.489125293,3830,3.235655514
3324,-31.812000000,11.125473108,3831,11.125591278,3831,0.001060862,11.313708499,3831,1.691931564
3325,-32.507000000,11.043142294,3832,11.043251038,3832,0.000987252,9.797958971,3832,11.275625084
3326,-33.559000000,10.952833199,3833,10.952947617,3833,0.001048828,9.695359715,3833,11.480805568
3327,-29.835000000,10.934349249,3834,10.934480667,3834,0.001201357,12.328828006,3833,12.753193854
3328,-31.029000000,10.819710948,3835,10.819856644,3835,0.001349836,9.486832981,3835,12.318979443
3329,-26.751000000,10.798559882,3836,10.798684120,3836,0.001147737,11.832159566,9157,9.571643771
3330,-23.521000000,10.819030823,3837,10.819148064,3837,0.001079493,12.247448714,3838,13.202826711
3331,-20.126000000,10.796940366,3838,10.797053337,3838,0.001043844,9.380831520,3838,13.115834657
3332,-17.383000000,10.712367087,3839,10.712498665,3839,0.001229047,10.954451150,3838,2.259855937
3333,-13.649000000,10.623164391,3840,10.623279572,3840,0.001082507,10.862780491,3840,2.255600041
3334,-14.955000000,10.434955844,3841,10.435090065,3841,0.001290219,10.770329614,3841,3.213945273
3335,-19.138000000,10.323643250,3842,10.323776245,3842,0.001286765,10.677078252,3842,3.423549160
3336,-19.332000000,10.281907804,3843,10.282033920,3843,0.001223417,10.677078252,3843,3.843357239
3337,-23.630000000,10.260808905,3844,10.260928154,3844,0.001164565,9.055385138,3844,11.747843452
3338,-29.880000000,10.285449106,3845,10.285590172,3845,0.001371648,10.677078252,3845,3.807603752
3339,-20.428000000,10.514063333,3846,10.514205933,3846,0.001354714,10.583005244,3846,0.655711390
3340,-18.523000000,10.506962762,3847,10.507101059,3847,0.001315004,9.055385138,3847,13.815387533
3341,-18.824000000,10.360767315,3848,10.360905647,3848,0.001331580,10.954451150,3848,5.730114548
3342,-23.220000000,10.218717840,3849,10.218855858,3849,0.001352199,9.899494937,3849,3.123903690
3343,-22.721000000,10.111913678,3850,10.112053871,3850,0.001385489,10.295630141,3850,1.816831801
3344,-23.256000000,10.153570453,3851,10.153727531,3851,0.001543277,10.392304845,3851,2.351235890
3345,-23.168000000,10.203636260,3852,10.203793526,3852,0.001540695,10.000000000,1315,1.995722458
3346,-23.332000000,10.155456848,3853,10.155608177,3853,0.001492845,9.055385138,3853,10.832321248
3347,-22.989000000,10.162918033,3854,10.163076401,3854,0.001555640,9.165151390,3854,9.817718100
3348,-24.252000000,10.128757945,3855,10.128917694,3855,0.001575749,9.380831520,3855,7.384186977
3349,-18.641000000,10.140811913,3856,10.140983582,3856,0.001688269,9.165151390,3856,9.621128279
3350,-22.340000000,10.130488395,3857,10.130654335,3857,0.001638132,10.677078252,3856,5.395493641
3351,-25.955000000,10.125333710,3858,10.125496864,3858,0.001615766,10.677078252,3857,5.449149216
3352,-27.322000000,10.151465775,3859,10.151643753,3859,0.001756525,9.055385138,3859,10.797264759
3353,-25.057000000,10.145479865,3860,10.145660400,3860,0.001775954,9.055385138,3860,10.744634469
3354,-24.855000000,10.127007546,3861,10.127171516,3861,0.001618122,10.583005244,3860,4.502788178
3355,-23.899000000,10.066695634,3862,10.066872597,3862,0.001755471,10.583005244,3861,5.128888657
3356,-22.909000000,10.005043203,3863,10.005243301,3863,0.001997671,10.488088482,3862,4.828017915
3357,-22.034000000,9.989317982,3864,9.989493370,3864,0.001755877,10.488088482,3863,4.993038572
3358,-17.268000000,9.999682468,3865,9.999856949,3865,0.001741041,10.392304845,3865,3.926348450
3359,-18.416000000,10.040730768,3866,10.040889740,3866,0.001578921,8.944271910,3866,10.920110136
3360,-20.267000000,10.038388773,3867,10.038573265,3867,0.001835891,10.488088482,3866,4.479799686
3361,-16.030000000,10.038312650,3868,10.038488388,3868,0.001746265,10.488088482,3867,4.480591981
3362,-16.526000000,9.953816685,3869,9.953983307,3869,0.001675684,10.488088482,3869,5.367506894
3363,-15.136000000,9.900054172,3870,9.900246620,3870,0.001948721,10.583005244,3869,6.898457927
3364,-10.856000000,9.837896013,3871,9.838056564,3871,0.001630185,10.488088482,3871,6.609060186
3365,-9.904500000,9.616401143,3872,9.616575241,3872,0.001808404,9.055385138,3872,5.833949693
3366,-10.604000000,9.348947396,3873,9.349121094,3873,0.001858898,10.583005244,3872,13.199965691
3367,-13.366000000,9.049916288,3874,9.050099373,3874,0.002021966,9.165151390,3874,1.273327821
3368,-14.192000000,8.888337492,3875,8.888527870,3875,0.002137277,9.380831520,3875,5.540901528
3369,-15.318000000,8.838535315,3876,8.838721275,3876,0.002098889,7.874007874,3876,10.912752018
3370,-13.478000000,9.226420079,3877,9.226638794,3877,0.002368143,8.000000000,3876,13.292480384
3371,-15.013000000,9.262072257,3878,9.262272835,3878,0.002168678,8.124038405,3878,12.287032754
3372,-16.768000000,9.208289368,3879,9.208477020,3879,0.002039042,8.366600265,3879,9.140558780
3373,-17.338000000,9.223079203,3880,9.223282814,3880,0.002203717,9.899494937,3879,7.333946931
3374,-17.208000000,9.180133349,3881,9.180329323,3881,0.002132328,8.602325267,3881,6.294114261
3375,-17.251000000,9.142722899,3882,9.142925262,3882,0.002211149,10.198039027,3881,11.542689637
3376,-16.209000000,9.089670837,3883,9.089862823,3883,0.002114686,8.717797887,3882,4.091159693
3377,-16.159000000,9.039238329,3884,9.039447784,3884,0.002312679,8.831760866,3883,2.295298064
3378,-14.313000000,9.008425684,3885,9.008624077,3885,0.002199961,10.488088482,3884,16.425320579
3379,-11.775000000,9.040942876,3886,9.041138649,3886,0.002165060,9.055385138,3886,0.159742880
3380,-11.064000000,9.151554843,3887,9.151769638,3887,0.002344287,7.874007874,3887,13.959889775
3381,-11.699000000,9.116319197,3888,9.116507530,3888,0.002070836,7.874007874,3888,13.627334634
3382,-15.673000000,9.067028774,3889,9.067196846,3889,0.001848584,7.874007874,3888,13.157793248
3383,-16.242000000,8.982414949,3890,8.982559204,3890,0.001606584,9.797958971,3890,9.079340314
3384,-15.559000000,8.943792721,3891,8.943954468,3891,0.001809856,8.602325267,3891,3.817926746
3385,-16.046000000,8.894456851,3892,8.894609451,3892,0.001714045,8.944271910,3891,0.560068588
3386,-15.571000000,8.853222892,3893,8.853385925,3893,0.001844035,9.165151390,3893,3.523332713
3387,-14.206000000,8.828017187,3894,8.828192711,3894,0.001984835,9.165151390,3893,3.818911946
3388,-13.213000000,8.819265776,3895,8.819419861,3895,0.001746399,9.273618495,3894,5.151820245
3389,-12.485000000,8.869253027,3896,8.869408607,3896,0.001756255,8.000000000,3895,9.800746743
3390,-14.329000000,8.953188961,3897,8.953329086,3897,0.001569853,9.380831520,3896,4.776427260
3391,-15.432000000,8.999708743,3898,8.999830246,3898,0.001352412,9.486832981,3898,5.412666690
3392,-16.012000000,8.995850498,3899,8.995974541,3899,0.001374774,8.246211251,3898,8.333167014
3393,-17.887000000,9.028133984,3900,9.028244019,3900,0.001216181,9.695359715,3898,7.390516493
3394,-13.686000000,9.009424449,3901,9.009536743,3901,0.001246777,8.485281374,3901,5.817719855
3395,-8.471100000,9.015263008,3902,9.015388489,3902,0.001386992,8.485281374,3902,5.878715170
3396,-13.927000000,8.994679160,3903,8.994791985,3903,0.001252911,8.246211251,3902,8.321229643
3397,-14.733000000,9.024188012,3904,9.024284363,3904,0.001070989,8.246211251,3903,8.621016756
3398,-21.370000000,9.048920616,3905,9.049021721,3905,0.001118553,8.124038405,3905,10.220911986
3399,-32.610000000,9.039015428,3906,9.039123535,3906,0.001193088,8.124038405,3906,10.122529720
3400,-30.014000000,8.838244999,3907,8.838353157,3907,0.001223155,8.000000000,3906,9.484292401
3401,-14.267000000,8.806980741,3907,8.807024956,3907,0.000503087,7.745966692,3908,12.047421012
3402,-20.654000000,8.790395231,3908,8.790446281,3908,0.000578364,7.874007874,3908,10.424870931
3403,-24.499000000,8.800404326,3909,8.800462723,3909,0.000667766,7.874007874,3909,10.526748745
3404,-23.543000000,8.829048473,3911,8.829129219,3911,0.000913889,7.874007874,3910,10.817027469
3405,-23.185000000,8.905462632,3912,8.905559540,3912,0.001088035,8.000000000,3911,10.167496842
3406,-22.220000000,9.059222244,3913,9.059330940,3913,0.001196842,8.000000000,3913,11.692198466
3407,-23.279000000,9.033680427,3914,9.033795357,3914,0.001277140,8.000000000,3913,11.442517094
3408,-22.750000000,9.069552478,3915,9.069647789,3915,0.001052952,9.380831520,3914,3.432132320
3409,-21.303000000,9.192326106,3915,9.192375183,3915,0.000530547,10.583005244,3915,15.128696719
3410,-16.873000000,9.306602379,3916,9.306671143,3916,0.000743483,10.583005244,3916,13.715025244
3411,-22.939000000,9.338771264,3918,9.338867188,3918,0.001030978,8.000000000,3918,14.335625387
3412,-30.096000000,9.422751245,3919,9.422851562,3919,0.001064091,8.000000000,3918,15.099106495
3413,-27.626000000,9.547522637,3920,9.547634125,3920,0.001168118,9.273618495,3919,2.868850400
3414,-23.152000000,9.582311378,3921,9.582414627,3921,0.001073283,10.488088482,3920,9.452595179
3415,-20.994000000,9.587811088,3922,9.587931633,3922,0.001259055,9.165151390,3921,4.408302317
3416,-20.533000000,9.601129419,3923,9.601211548,3923,0.000852626,9.165151390,3923,4.540903575
3417,-21.701000000,9.603929200,3924,9.604026794,3924,0.001018648,9.165151390,3923,4.568732248
3418,-21.556000000,9.600835537,3925,9.600947380,3925,0.001165764,9.165151390,3924,4.537981573
3419,-17.556000000,9.603935406,3926,9.604016304,3926,0.000838227,10.488088482,3925,9.206153915
3420,-18.497000000,9.696104915,3927,9.696188927,3927,0.000868074,9.273618495,3926,4.357279788
3421,-17.948000000,9.950127022,3928,9.950213432,3928,0.000866938,10.583005244,3927,6.360503951
3422,-22.065000000,9.969075125,3929,9.969160080,3929,0.000853483,10.677078252,3928,7.101994102
3423,-23.097000000,9.964626914,3930,9.964683533,3930,0.000570197,10.677078252,3929,7.149804447
3424,-21.364000000,9.966004954,3931,9.966063499,3931,0.000585707,10.677078252,3930,7.134988405
3425,-18.662000000,9.959891874,3932,9.959946632,3932,0.000546806,10.677078252,3931,7.200744615
3426,-16.882000000,9.963731077,3933,9.963790894,3933,0.000600923,10.677078252,3933,7.159438259
3427,-16.559000000,9.966992450,3934,9.967061996,3934,0.000693151,10.677078252,3934,7.124373830
3428,-16.716000000,9.972392580,3935,9.972434044,3935,0.000411575,10.677078252,3934,7.066365137
3429,-19.382000000,9.986705353,3936,9.986751556,3936,0.000458800,10.677078252,3935,6.912919471
3430,-20.082000000,9.994806534,3937,9.994860649,3937,0.000545391,10.583005244,3937,5.885043475
3431,-21.959000000,10.083134648,3938,10.083192825,3938,0.000576393,9.591663047,3937,4.874194570
3432,-22.297000000,10.101852376,3939,10.101898193,3939,0.000449998,9.695359715,3939,4.023941805
3433,-19.343000000,10.106334147,3940,10.106422424,3940,0.000871665,9.797958971,3939,3.051305961
3434,-19.133000000,10.103736363,3941,10.103796005,3941,0.000593592,8.602325267,3941,14.859959148
3435,-16.744000000,10.114168539,3942,10.114221573,3942,0.000527935,10.000000000,3941,1.128798066
3436,-16.854000000,10.143666577,3943,10.143733025,3943,0.000657511,10.198039027,3943,0.536023635
3437,-15.921000000,10.199538439,3944,10.199601173,3944,0.000613273,9.165151390,3944,10.141508414
3438,-14.843000000,10.192201826,3945,10.192272186,3945,0.000691993,10.488088482,3944,2.903069037
3439,-15.734000000,10.175982846,3946,10.176065445,3946,0.000811309,9.273618495,3946,8.867589151
3440,-13.253000000,10.311782806,3947,10.311863899,3947,0.000784826,9.273618495,3947,10.067748028
3441,-15.941000000,10.423366892,3948,10.423454285,3948,0.000841999,9.165151390,3947,12.071104426
3442,-15.455000000,10.495004040,3949,10.495066643,3949,0.000596279,10.488088482,3949,0.065893809
3443,-24.903000000,10.562692469,3950,10.562746048,3950,0.000502836,10.488088482,3949,0.706297073
3444,-23.760000000,10.617040601,3951,10.617105484,3951,0.000612032,11.313708499,3951,6.561789903
3445,-9.798200000,10.644450392,3952,10.644515991,3952,0.000618221,10.295630141,3951,3.277015142
3446,-10.757000000,10.511709305,3952,10.511790276,3952,0.000773411,10.295630141,3953,2.055604449
3447,-9.690700000,10.604857776,3953,10.604934692,3953,0.000720979,10.198039027,3953,3.836154690
3448,-11.799000000,10.670176440,3954,10.670256615,3954,0.000748713,10.000000000,3954,6.280837466
3449,-15.940000000,10.713366630,3955,10.713451385,3955,0.000793322,10.954451150,3955,2.250315219
3450,-15.988000000,10.736235454,3956,10.736302376,3956,0.000623231,10.954451150,3956,2.032515935
3451,-18.863000000,10.751029110,3957,10.751111031,3957,0.000764949,10.954451150,3957,1.892116910
3452,-21.053000000,10.737042837,3958,10.737133980,3958,0.000846767,10.954451150,3958,2.024843495
3453,-20.358000000,10.753308060,3959,10.753390312,3959,0.000766319,10.954451150,3959,1.870522899
3454,-18.594000000,10.854295896,3960,10.854367256,3960,0.000658595,11.045361017,3960,1.760271906
3455,-16.459000000,11.077873989,3961,11.077947617,3961,0.000661925,11.045361017,3960,0.293494692
3456,-15.165000000,11.243945752,3962,11.244015694,3962,0.000621264,11.224972160,3962,0.168744960
3457,-11.568000000,11.367829758,3963,11.367891312,3963,0.000537601,11.313708499,3963,0.476091394
3458,-12.008000000,11.600177045,3964,11.600239754,3964,0.000536653,11.489125293,3964,0.957328076
