#Time (s): double,float,flexfloat
0.62269413, 0.594945785, 12.743652
#Profile Length
20035
#i,tseries,doubleMP,j,floatMP,j,errorf(%),flexfloatMP,j,errorff(%)
3553,-20.479,14.0873909,19223,14.0873871,19223,2.79761718e-05,14.0867846,19223,0.00430483609
3554,-18.936,14.1167765,19224,14.1167727,19224,2.7842272e-05,14.1144872,19224,0.0162171852
3555,-20.512,14.1518869,14885,14.1518745,14885,8.52899609e-05,14.1559396,14885,0.0286389643
3556,-21.193,14.1481876,14886,14.1481752,14886,8.59106765e-05,14.1559396,14886,0.0547926851
3557,-19.645,14.1423931,14887,14.1423807,14887,8.91258187e-05,14.1455879,14887,0.0225884911
3558,-19.068,14.0680027,14888,14.0679903,14888,8.8820182e-05,14.0659718,14888,0.0144370501
3559,-17.987,13.9593849,14889,13.9593725,14889,8.57617624e-05,13.954446,14889,0.0353777501
3560,-17.026,13.7878561,14890,13.7878437,14890,9.08305997e-05,13.7925478,14890,0.0340268915
3561,-13.186,13.6822081,14891,13.6821966,14891,8.28154547e-05,13.6930639,14891,0.0793438425
3562,-11.585,13.6143522,14892,13.6143398,14892,8.96020981e-05,13.6143881,14892,0.000264735396
3563,-12.217,13.5997267,14893,13.5997152,14893,8.25920371e-05,13.6000345,14893,0.00226476414
3564,-13.019,13.6196661,14894,13.6196547,14894,8.73797293e-05,13.6215592,14894,0.0138963922
3565,-10.378,13.6664133,14895,13.6664028,14895,7.9018231e-05,13.6716518,14895,0.0383287694
3566,-8.1934,13.6279821,14896,13.6279716,14896,7.94377511e-05,13.6358901,14896,0.0580252314
3567,-8.6278,13.5532722,14897,13.5532618,14897,7.93279214e-05,13.5568825,14897,0.026635403
3568,-10.437,13.478487,14898,13.4784775,14898,7.37467015e-05,13.4846556,14898,0.0457633957
3569,-7.1215,13.4317446,14899,13.4317341,14899,7.83547973e-05,13.4338658,14899,0.0157922756
3570,-21.924,13.2591419,14900,13.2591314,14900,8.13907492e-05,13.2656158,14900,0.0488234804
3571,-24.004,13.266264,14901,13.2662535,14901,7.57759295e-05,13.2729754,14901,0.0505932923
3572,-20.429,13.2794237,14902,13.2794132,14902,7.69913001e-05,13.2803309,14902,0.00683315269
3573,-25.432,13.2753124,14903,13.275301,14903,8.464744e-05,13.2729754,14903,0.0176030009
3574,-28.102,13.3104134,14904,13.3104019,14904,8.51424688e-05,13.3170473,14904,0.0498413984
3575,-26.054,13.3464861,14905,13.3464746,14905,8.9044754e-05,13.3536629,14905,0.0537696204
3576,-25.337,13.3863173,14906,13.3863058,14906,8.69100377e-05,13.3901783,14906,0.0288418414
3577,-23.399,13.4453678,14907,13.4453564,14907,8.48725376e-05,13.4483967,14907,0.0225279382
3578,-19.765,13.5040417,14908,13.5040302,14908,8.20685431e-05,13.5063642,14908,0.0172017422
3579,-18.975,13.577631,14909,13.5776196,14909,8.43467433e-05,13.5856657,14909,0.0591759685
3580,-22.703,13.6398735,14910,13.6398621,14910,8.26710091e-05,13.64305,14910,0.0232893205
3581,-23.497,13.6149406,19251,13.6149359,19251,3.51695289e-05,13.6143881,19251,0.00405873237
3582,-29.853,13.5502701,19252,13.5502653,19252,3.54720204e-05,13.5496771,19252,0.00437630261
3583,-30.497,13.4897203,19253,13.4897156,19253,3.80947689e-05,13.4918957,19253,0.0161233918
3584,-32.452,13.4220238,19254,13.4220181,19254,4.0654015e-05,13.4120398,19254,0.0743827789
3585,-30.145,13.3630028,19255,13.3629961,19255,4.73868098e-05,13.360974,19255,0.0151798196
3586,-27.093,13.3566408,19256,13.356636,19256,3.85238366e-05,13.3536629,19256,0.0222983144
3587,-29.663,13.3308926,19257,13.3308868,19257,4.59706979e-05,13.3243785,19257,0.0488674375
3588,-30.074,13.2751284,19258,13.2751236,19258,3.83254629e-05,13.2729754,19258,0.0162207124
3589,-30.939,13.2363825,19259,13.2363777,19259,3.46303219e-05,13.2361366,19259,0.00185613046
3590,-31.719,13.1754818,19260,13.1754761,19260,4.24695883e-05,13.1695672,19260,0.044890038
3591,-28.85,13.1487617,19261,13.148757,19261,3.46778181e-05,13.1473025,19261,0.0110965631
3592,-30.35,13.1567698,19262,13.156764,19262,4.08277776e-05,13.1547282,19262,0.0155141783
3593,-27.282,13.1598349,19263,13.1598291,19263,4.05132064e-05,13.1547282,19263,0.0388016566
3594,-23.405,13.1451664,3466,13.1451588,3466,5.89260088e-05,13.1473025,3466,0.0162490627
3595,-21.216,13.0153666,3467,13.0153589,3467,6.12503304e-05,13.0204167,3467,0.0387984697
3596,-21.389,12.8757219,3468,12.8757143,3468,6.21961821e-05,12.8771236,3468,0.0108832807
3597,-20.422,12.726614,3469,12.7266073,3469,5.25850999e-05,12.7245457,3469,0.0162521257
3598,-19.565,12.6140289,3470,12.6140223,3470,5.2404319e-05,12.6166433,3470,0.0207261982
3599,-19.332,12.5120115,3471,12.5120039,3471,6.25331206e-05,12.5078101,3471,0.0335810319
3600,-20.95,12.4144316,3472,12.4144239,3472,5.76993561e-05,12.413765,3472,0.00536524253
3601,-26.502,12.3803062,3473,12.3802977,3473,7.2555837e-05,12.3743687,3473,0.0479630503
3602,-24.105,12.2126846,3474,12.212676,3474,6.75580361e-05,12.2075156,3474,0.0423222562
3603,-14.967,12.0574007,3475,12.0573912,3475,7.75785677e-05,12.0545635,3475,0.0235296936
3604,-23.641,12.0307961,3476,12.0307875,3476,7.26932215e-05,12.0302353,3476,0.00466192507
3605,-24.795,12.0638113,3477,12.0638018,3477,7.92752192e-05,12.0707549,3477,0.0575574182
3606,-15.227,12.0470047,3478,12.0469961,3478,6.7504669e-05,12.0464595,3478,0.00452151252
3607,-18.705,11.970479,3479,11.9704695,3479,7.7582945e-05,11.9651186,3479,0.044778388
3608,-22.796,11.9387474,3480,11.9387379,3480,7.94091619e-05,11.9406082,3480,0.0155869315
3609,-22.526,11.9460945,3481,11.946085,3481,7.96338716e-05,11.9406082,3481,0.045925095
3610,-24.018,11.9606009,3482,11.9605923,3482,7.56915519e-05,11.956954,3482,0.0304941148
3611,-24.252,11.9823732,3483,11.9823618,3483,9.31879586e-05,11.9814309,3483,0.00786166667
3612,-24.561,12.0079021,3484,12.0078926,3484,7.82310915e-05,12.0058579,3484,0.017022602
3613,-22.739,12.0219593,3485,12.0219507,3485,7.26255116e-05,12.022115,3485,0.00129418
3614,-20.101,12.0169134,3486,12.0169029,3486,8.6806275e-05,12.0139892,3486,0.0243333144
3615,-19.798,11.9995308,3487,11.9995203,3487,8.74918382e-05,11.9977211,3487,0.0150811117
3616,-19.435,11.9758091,3488,11.9757996,3488,8.07368362e-05,11.9732775,3488,0.0211400455
3617,-14.538,11.9403572,3489,11.9403467,3489,8.65233757e-05,11.9324269,3489,0.0664144002
3618,-18.389,11.9276438,3490,11.9276342,3490,8.03664518e-05,11.9324269,3490,0.0401010256
3619,-29.095,11.7527285,3491,11.752718,3491,8.68536407e-05,11.7509973,3491,0.0147274858
3620,-33.948,11.793189,3492,11.7931776,3492,9.34820349e-05,11.8007547,3492,0.0641566404
3621,-25.206,11.8416872,3493,11.8416748,3493,0.000101726924,11.8338101,3493,0.0665167724
3622,-17.084,11.7509108,3494,11.7509003,3494,9.32016935e-05,11.7426839,3494,0.0700143837
3623,-16.641,11.6945496,3495,11.6945372,3495,0.000102556467,11.6926793,3495,0.0159888389
3624,-16.349,11.6464758,3496,11.6464643,3496,0.000102104575,11.64246,3496,0.0344845339
3625,-16.932,11.7156391,3498,11.7156315,3498,6.27180385e-05,11.7010283,3498,0.124709939
3626,-16.496,11.7936516,3499,11.7936449,3499,5.47837601e-05,11.7924764,3499,0.00996257214
3627,-17.874,11.9089146,3500,11.9089098,3500,4.39290851e-05,11.9078493,3500,0.00894898576
3628,-17.581,12.0696278,3501,12.0696201,3501,6.10953947e-05,12.0707549,3501,0.0093411413
3629,-25.036,12.2761021,3502,12.2760963,3502,4.5587469e-05,12.2713462,3502,0.0387398446
3630,-32.068,12.3599997,3503,12.3599939,3503,4.95996104e-05,12.358575,3503,0.0115299906
3631,-31.118,12.4735651,3504,12.4735575,3504,5.73742238e-05,12.4687108,3504,0.038912608
3632,-29.542,12.5478172,3505,12.5478106,3505,5.31441685e-05,12.5467874,3505,0.00820688962
3633,-29.684,12.5919533,3506,12.5919485,3506,4.07663531e-05,12.5856441,3506,0.0501077051
3634,-31.249,12.6658344,3507,12.6658278,3507,4.97641288e-05,12.6629997,3507,0.0223776093
3635,-33.157,12.7966814,3508,12.7966757,3508,4.53021433e-05,12.7857953,3508,0.0850700108
3636,-36.711,13.0394621,3509,13.0394554,3509,5.00893518e-05,13.0279147,3509,0.0885558331
3637,-30.575,13.2960434,3510,13.2960386,3510,3.83515025e-05,13.2950296,3510,0.00762715973
3638,-25.159,13.4466982,3511,13.4466915,3511,4.80040697e-05,13.4411332,3511,0.0413836786
3639,-15.139,13.5149698,3512,13.5149641,3512,4.22014657e-05,13.5063642,3512,0.063674331
3640,-17.373,13.5333204,3513,13.5333138,3513,4.58776519e-05,13.528038,3513,0.0390291984
3641,-18.944,13.4940529,3514,13.4940472,3514,4.41215388e-05,13.4918957,3514,0.0159878067
3642,-19.055,13.4618855,3515,13.4618807,3515,3.82567812e-05,13.462912,3515,0.00762288334
3643,-19.27,13.4359226,3516,13.4359179,3516,3.89360407e-05,13.4265944,3516,0.0694308372
3644,-20.665,13.4135599,3517,13.4135542,3517,4.2050239e-05,13.4120398,3517,0.0113318043
3645,-19.553,13.3976574,3518,13.3976536,3518,3.10816123e-05,13.3974694,3518,0.00140546976
3646,-18.048,13.3750448,3519,13.3750391,3519,4.08099346e-05,13.368281,3519,0.0505683277
3647,-18.291,13.3522825,3520,13.3522778,3520,3.40969338e-05,13.3463478,3520,0.0444455358
3648,-21.672,13.3388681,3521,13.3388624,3521,4.16592009e-05,13.3390287,3521,0.00120516609
3649,-19.108,13.2842188,3522,13.284214,3522,3.8072197e-05,13.2803309,3522,0.0292695175
3650,-18.407,13.2764711,3523,13.2764654,3523,4.30676611e-05,13.2729754,3523,0.0263305685
3651,-16.071,13.2813435,3524,13.2813377,3524,4.08695941e-05,13.2729754,3524,0.0630041892
3652,-14.678,13.308773,3525,13.3087683,3525,3.52562435e-05,13.3097121,3525,0.00705688521
3653,-17.287,13.3629894,3526,13.3629837,3526,4.31876022e-05,13.3536629,3526,0.0697941712
3654,-14.006,13.3977175,3527,13.3977118,3527,4.56884266e-05,13.3974694,3527,0.00185427968
3655,-4.5139,13.4364347,3528,13.43643,3528,3.87833975e-05,13.4338658,3528,0.0191226383
3656,-6.2896,13.5613298,3529,13.5613251,3529,3.8587001e-05,13.5568825,3529,0.032797881
3657,-6.5905,13.5210953,3403,13.5210896,3403,4.36445287e-05,13.5208173,3403,0.00205731897
3658,-5.1151,13.3063459,3404,13.3063393,3404,4.96931744e-05,13.3023729,3404,0.029857691
3659,-6.5318,13.054656,3405,13.0546484,3405,5.48188577e-05,13.057864,3405,0.0245770873
3660,-7.4504,12.8444271,3406,12.8444204,3406,5.08053254e-05,12.8391491,3406,0.0410905337
3661,-8.5002,12.6810064,3407,12.6809998,3407,5.51444496e-05,12.6784142,3407,0.0204440731
3662,-11.351,12.4934072,3408,12.4933996,3408,6.09066702e-05,12.5,3408,0.052769997
3663,-14.597,12.4169569,3409,12.4169502,3409,5.58307275e-05,12.413765,3409,0.0257077236
3664,-12.73,12.3921337,3410,12.392127,3410,5.2467518e-05,12.3980215,3410,0.0475138251
3665,-31.855,12.3779964,3411,12.3779888,3411,5.94507946e-05,12.3743687,3411,0.029306063
3666,-25.751,12.3790674,3412,12.3790607,3412,5.56012145e-05,12.3743687,3412,0.0379588958
3667,-25.648,12.4065847,3413,12.406579,3413,4.43075756e-05,12.413765,3413,0.0578767393
3668,-28.532,12.4322357,3414,12.43223,3414,4.96325571e-05,12.4294886,3414,0.0221001297
3669,-27.569,12.4389849,3415,12.4389782,3415,5.6291186e-05,12.4451923,3415,0.0499007555
3670,-28.749,12.4209833,3416,12.4209766,3416,5.71216156e-05,12.4294886,3416,0.0684719678
3671,-29.618,12.3846807,3417,12.3846731,3417,6.00335355e-05,12.382258,3417,0.0195611097
3672,-33.183,12.4053984,3418,12.4053917,3418,5.67013146e-05,12.3980215,3418,0.0594677507
3673,-29.905,12.3341618,3419,12.334156,3419,5.0172168e-05,12.3348465,3419,0.0055475823
3674,-28.033,12.2066841,3420,12.2066755,3420,7.0262365e-05,12.2075156,3420,0.00681191713
3675,-23.16,12.187789,3421,12.1877794,3421,7.90147919e-05,12.1915058,3421,0.0304952376
3676,-18.768,12.1834993,3422,12.1834908,3422,7.32529623e-05,12.1834929,3422,5.53776602e-05
3677,-18.575,12.1731663,3423,12.1731577,3423,7.3783181e-05,12.1754748,3423,0.0189610731
3678,-21.382,12.1511106,3424,12.1511021,3424,7.00201875e-05,12.1594228,3424,0.0684070163
3679,-19.166,12.1599951,3425,12.1599855,3425,7.49847635e-05,12.1594228,3425,0.00470291305
3680,-19.512,12.1634235,3426,12.163415,3426,7.20499962e-05,12.1674515,3426,0.0331135371
3681,-18.554,12.1688032,3427,12.1687937,3427,7.56249703e-05,12.1674515,3427,0.0111056301
3682,-18.712,12.1741943,3428,12.1741867,3428,6.45777864e-05,12.1834929,3428,0.0763776412
3683,-18.523,12.1806879,3429,12.1806774,3429,8.77730447e-05,12.1834929,3429,0.0230268248
3684,-19.249,12.2005339,3430,12.2005243,3430,7.57951712e-05,12.2075156,3430,0.0572273154
3685,-17.289,12.2800303,3431,12.2800207,3431,8.07186148e-05,12.2793017,3431,0.00593594476
3686,-17.805,12.303339,3432,12.3033304,3432,6.6378587e-05,12.3031373,3432,0.00163602005
3687,-15.679,12.3419113,3433,12.3419027,3433,7.24991205e-05,12.342761,3433,0.00688188125
3688,-15.32,12.4002562,3434,12.4002476,3434,6.95851338e-05,12.4058958,3434,0.0454794895
3689,-14.01,12.493206,3435,12.4931984,3435,6.24211699e-05,12.5,3435,0.0543800103
3690,-13.695,12.631381,3436,12.6313725,3436,7.06361937e-05,12.6321143,3436,0.00580267509
3691,-13.681,12.9179668,3437,12.9179583,3437,6.52669671e-05,12.9149864,3437,0.0230705107
3692,-11.962,13.0914297,3438,13.0914211,3438,6.86221219e-05,13.0877447,3438,0.0281509835
3693,-13.166,13.1949606,3439,13.1949511,3439,6.91849319e-05,13.1991951,3439,0.0320945633
3694,-10.586,13.1890421,3440,13.1890335,3440,6.30494449e-05,13.1917943,3440,0.0208696024
3695,-10.289,13.2310295,3441,13.2310209,3441,6.30779083e-05,13.2361366,3441,0.0386012452
3696,-11.057,13.2473059,3442,13.2472982,3442,6.0044157e-05,13.2508844,3442,0.0270108466
3697,-20.791,13.2891855,3443,13.2891779,3443,5.66856406e-05,13.2876823,3443,0.0113111653
3698,-12.43,13.3047915,3444,13.3047829,3444,6.36798588e-05,13.3023729,3444,0.0181771455
3699,-10.098,13.2306786,3445,13.2306709,3445,5.40733651e-05,13.2361366,3445,0.0412566316
3700,-10.83,13.3450851,3446,13.3450775,3446,5.90270051e-05,13.3463478,3446,0.00945983596
3701,-8.7749,13.426878,3447,13.4268694,3447,6.38508469e-05,13.4265944,3447,0.00211183667
3702,-14.721,13.5420094,3448,13.5420017,3448,5.81112714e-05,13.5496771,3448,0.0566202837
3703,-16.361,13.6235914,3449,13.6235847,3449,5.20307967e-05,13.6215592,3449,0.0149199803
3704,-20.498,13.6589928,3450,13.6589842,3450,6.10652035e-05,13.6645069,3450,0.0403720699
3705,-21.604,13.656456,3451,13.6564474,3451,6.05518488e-05,13.6573584,3451,0.00660994942
3706,-22.235,13.6288586,3452,13.62885,3452,6.1006836e-05,13.6287266,3452,0.000966648488
3707,-15.282,13.6179495,3453,13.6179419,3453,5.84274871e-05,13.6215592,3453,0.0265046178
3708,-10.214,13.6240845,3454,13.6240768,3454,5.82763469e-05,13.6215592,3454,0.0185376439
3709,-11.14,13.58113,3455,13.5811214,3455,6.08584755e-05,13.5856657,3455,0.0333992067
3710,-11.508,13.718298,3456,13.7182903,3456,5.23056672e-05,13.7144427,3456,0.0281000138
3711,-17.052,13.718071,3585,13.7180719,3585,5.27325496e-06,13.7144427,3585,0.0264508996
3712,-19.755,13.6744719,3586,13.6744728,3586,9.17562115e-06,13.6716518,3586,0.0206206888
3713,-26.562,13.7681856,3587,13.7681866,3587,8.71245382e-06,13.7641972,3587,0.028966444
3714,-27.504,13.9466047,3588,13.9466057,3588,6.95133137e-06,13.947446,3588,0.0060322199
3715,-25.756,14.0989561,13664,14.0989494,13664,4.69082575e-05,14.0937154,13664,0.037170775
3716,-26.612,13.9658871,3969,13.9658852,3969,1.49222091e-05,13.9684354,3969,0.0182455488
3717,-23.814,13.789773,3970,13.7897692,3970,2.5538734e-05,13.7925478,3969,0.0201244238
3718,-24.336,13.6709862,3971,13.6709833,3971,2.39325898e-05,13.6716518,3971,0.00486576117
3719,-25.155,13.4659452,3972,13.4659424,3972,1.83925098e-05,13.4774117,3972,0.085154058
3720,-24.081,13.1853619,3973,13.18536,3973,1.80321031e-05,13.1917943,3973,0.0487813069
3721,-22.168,13.0133133,3974,13.0133114,3974,1.36086332e-05,13.0204167,3974,0.0545864291
3722,-21.378,12.8718348,3975,12.8718319,3975,1.86356994e-05,12.8771236,3975,0.0410921899
3723,-17.901,12.8097906,3976,12.8097878,3976,2.39516374e-05,12.8163104,3976,0.0508953714
3724,-16.312,12.8117943,3977,12.8117905,3977,2.79297321e-05,12.8163104,3977,0.0352516157
3725,-13.409,12.8482218,3978,12.8482199,3978,1.43618532e-05,12.8543524,3978,0.0477160118
3726,-13.21,12.9385014,3979,12.9384985,3979,2.44069527e-05,12.945197,3979,0.0517473432
3727,-13.114,13.0144167,3980,13.0144148,3980,1.59293548e-05,13.0129143,3980,0.0115456719
3728,-15.901,13.0962629,3981,13.0962591,3981,2.68350202e-05,13.1026596,3981,0.0488454374
3729,-30.271,13.1342793,3982,13.1342764,3982,2.27039405e-05,13.1324384,3982,0.0140167847
3730,-17.62,12.8518076,3982,12.8518248,3982,0.000134446676,12.846753,3982,0.0393289985
3731,-12.491,12.8104353,3983,12.8104534,3983,0.000140798061,12.8163104,3983,0.0458612901
3732,-10.329,12.7591648,3984,12.7591829,3984,0.000142993852,12.7705105,3984,0.0889225797
3733,-21.308,12.7696342,3985,12.7696524,3985,0.000144504628,12.7705105,3985,0.00686432864
3734,-24.267,12.8089361,3986,12.8089542,3986,0.000142363202,12.8163104,3986,0.0575723489
3735,-22.781,12.9148588,3987,12.9148769,3987,0.000139505189,12.9225457,3987,0.0595189167
3736,-24.222,12.9113169,3988,12.911335,3988,0.000141694511,12.9149864,3988,0.0284227637
3737,-23.526,12.9245625,3989,12.9245806,3989,0.000137283659,12.9225457,3989,0.0156069158
3738,-23.976,12.9404993,3990,12.9405174,3990,0.000136630213,12.945197,3990,0.0362987593
3739,-23.002,12.9430504,3991,12.9430685,3991,0.000141163222,12.945197,3991,0.0165861386
3740,-23.376,12.9421034,3992,12.9421215,3992,0.000137824268,12.945197,3992,0.0239011946
3741,-22.914,12.9426517,3993,12.9426699,3993,0.000141892272,12.9527386,3993,0.0779369373
3742,-22.154,12.9262743,3994,12.9262924,3994,0.000136703747,12.9301005,3994,0.029597021
3743,-26.227,12.9117184,3995,12.9117355,3995,0.000134021535,12.9225457,3995,0.0838577384
3744,-25.528,12.8422813,3996,12.8422985,3996,0.000136233037,12.846753,3996,0.0348223354
3745,-27.382,12.7968779,3997,12.796896,3997,0.000139158568,12.801062,3997,0.0326938705
3746,-31.411,12.8520336,3998,12.8520508,3998,0.000135977386,12.8543524,3998,0.0180443849
3747,-24.142,12.7962132,4000,12.7962103,4000,2.1967708e-05,12.7934309,4000,0.0217421238
3748,-17.967,12.661459,4001,12.6614561,4001,2.50801642e-05,12.6707093,4001,0.0730567396
3749,-15.939,12.6182156,4002,12.6182117,4002,3.32789947e-05,12.6243812,4002,0.0488597401
3750,-15.146,12.5575752,4003,12.5575705,4003,3.45129374e-05,12.5701159,4003,0.0998684815
3751,-14.961,12.774353,4004,12.7743492,4004,2.78738485e-05,12.7781552,4004,0.0297660037
3752,-14.811,12.8530388,4005,12.8530331,4005,4.18389941e-05,12.8619473,4005,0.0693129776
3753,-14.751,12.8442898,4006,12.844285,4006,3.52038266e-05,12.846753,4006,0.0191794295
3754,-15.841,12.7462664,4007,12.7462616,4007,3.96265558e-05,12.7475488,4007,0.0100589171
3755,-18.317,12.6629877,4008,12.6629829,4008,3.55947752e-05,12.6629997,4008,9.70964479e-05
3756,-23.515,12.5975876,4009,12.5975828,4009,3.42008491e-05,12.6089006,4009,0.089806885
3757,-28.213,12.6051559,4010,12.6051512,4010,3.9849711e-05,12.6089006,4010,0.0297055151
3758,-29.94,12.6042461,4011,12.6042404,4011,4.32425532e-05,12.6089006,4011,0.0369300815
3759,-32.588,12.653121,4012,12.6531162,4012,4.0228898e-05,12.6629997,4012,0.0780710679
3760,-29.934,12.7095718,4013,12.7095661,4013,4.20268163e-05,12.7168687,4013,0.0574154732
3761,-27.95,12.7932243,4014,12.7932186,4014,4.48226017e-05,12.7934309,4014,0.00161479705
3762,-25.647,12.8666515,4015,12.8666458,4015,4.55064985e-05,12.8695377,4015,0.0224301408
3763,-28.138,12.8520527,4016,12.8520479,4016,3.8494144e-05,12.8619473,4016,0.0769869189
3764,-27.535,12.7463169,4017,12.7463102,4017,5.01266576e-05,12.7475488,4017,0.00966679744
3765,-16.821,12.6682024,4018,12.6681967,4018,4.78075389e-05,12.6707093,4018,0.0197865355
3766,-17.066,12.6380148,4019,12.6380091,4019,4.50843692e-05,12.6398428,4019,0.0144642257
3767,-19.302,12.6670084,4020,12.6670017,4020,4.96990834e-05,12.6707093,4020,0.0292201071
3768,-22,12.6574764,4021,12.6574707,4021,4.40976173e-05,12.6629997,4021,0.0436379137
3769,-20.804,12.6165638,4022,12.6165581,4022,4.65906438e-05,12.6243812,4022,0.0619599749
3770,-20.434,12.5871582,4023,12.5871525,4023,4.59813952e-05,12.5856441,4023,0.0120294454
3771,-21.106,12.5615301,4024,12.5615234,4024,4.9682503e-05,12.5701159,4024,0.0683529199
3772,-20.124,12.5101814,7319,12.5101786,7319,2.32241058e-05,12.5156152,7319,0.0434348232
3773,-18.656,12.4525146,7320,12.4525108,7320,3.01667412e-05,12.4608763,7320,0.0671485509
3774,-20.001,12.4153786,7321,12.4153767,7321,1.87809097e-05,12.4216293,7321,0.0503434212
3775,-19.892,12.346077,7322,12.3460722,7322,3.76471296e-05,12.3506705,7322,0.037207637
3776,-18.627,12.263649,7323,12.2636452,7323,2.80061355e-05,12.2713462,7323,0.0627675425
3777,-18.354,12.1797876,7324,12.1797838,7324,2.95260026e-05,12.1915058,7324,0.0962113233
3778,-16.516,12.1095924,7325,12.1095877,7325,3.92875044e-05,12.111139,7325,0.0127713422
3779,-16.446,12.0343666,7326,12.0343628,7326,3.41997908e-05,12.0383502,7326,0.0330991152
3780,-12.777,11.9525042,7327,11.9524994,7327,3.63104135e-05,11.9651186,7327,0.105541442
3781,-10.199,11.8842173,7328,11.8842125,7328,4.10840053e-05,11.891436,7328,0.0607412115
3782,-12.559,11.8196125,7329,11.8196087,7329,3.37028131e-05,11.825555,7329,0.0502747724
3783,-12.498,11.7657385,7330,11.7657337,7330,3.98909666e-05,11.7676065,7330,0.0158772654
3784,-11.801,11.7490454,7331,11.7490416,7331,3.00691761e-05,11.7593048,7331,0.0873240009
3785,-11.793,11.7757254,7332,11.7757225,7332,2.79144169e-05,11.7759023,7332,0.0014989318
3786,-11.923,11.821682,7333,11.8216782,7333,3.61392939e-05,11.825555,7333,0.0327577855
3787,-13.032,11.886281,7334,11.8862782,7334,2.66365337e-05,11.8832208,7334,0.0257480017
3788,-12.681,12.0099268,7335,12.009922,7335,3.8144301e-05,12.0058579,7335,0.0338775051
3789,-13.186,11.9620419,11388,11.9620543,11388,0.000101445536,11.956954,11388,0.0425351629
3790,-18.106,11.8101692,11389,11.8101807,11389,9.41318048e-05,11.8007547,11389,0.0797177728
3791,-21.048,11.7880745,11392,11.7880802,11392,4.6572035e-05,11.7841923,11392,0.0329354347
3792,-21.087,11.7615395,11393,11.7615452,11393,4.89167354e-05,11.7593048,11393,0.0189992265
3793,-33.321,11.746913,11394,11.7469177,11394,4.27759225e-05,11.7426839,11394,0.0359993075
3794,-34.25,11.7851362,11395,11.785141,11395,4.23715296e-05,11.7841923,11395,0.00800776347
3795,-34.257,11.8918056,11396,11.8918104,11396,3.92068974e-05,11.891436,11396,0.00310937422
3796,-27.504,11.9265556,11395,11.9265661,11395,8.71305238e-05,11.9324269,11395,0.0492279612
3797,-26.527,12.0026178,11396,12.0026293,11396,9.64988182e-05,12.0058579,11396,0.0269961734
3798,-29.815,12.1186352,11397,12.1186457,11397,8.36730033e-05,12.1191996,11397,0.00465494268
3799,-29.707,12.2187796,11398,12.2187901,11398,8.59712121e-05,12.2155127,11398,0.0267364766
3800,-23.89,12.3018866,5314,12.3018837,5314,2.21473154e-05,12.3031373,5314,0.0101682055
3801,-23.052,12.1830215,5315,12.1830196,5315,1.8243097e-05,12.1834929,5315,0.00386661367
3802,-23.737,12.1237488,5316,12.1237459,5316,2.67662459e-05,12.1191996,5316,0.037525684
3803,-24.289,12.0470171,5317,12.0470133,5317,2.98374687e-05,12.0464595,5317,0.0046263335
3804,-23.495,11.9858589,5318,11.9858541,5318,3.78062725e-05,11.9814309,5318,0.0369413236
3805,-21.346,11.9905844,5319,11.9905806,5319,3.13068575e-05,11.9814309,5319,0.0763379581
3806,-21.436,11.9938936,5320,11.9938889,5320,3.84851777e-05,11.9895788,5320,0.0359738277
3807,-20.902,12.0466166,5321,12.0466127,5321,3.07839534e-05,12.0464595,5321,0.00130248909
3808,-20.367,12.096611,5322,12.0966072,5322,2.94664584e-05,12.103073,5322,0.0534214444
3809,-21.604,12.1417274,5323,12.1417246,5323,1.97010294e-05,12.1353049,5323,0.0528926338
3810,-21.077,12.1396914,3303,12.1396904,3303,4.29251277e-06,12.1353049,3303,0.036129593
3811,-21.478,12.0205412,3304,12.0205412,3304,6.69605838e-08,12.022115,3304,0.0130930502
3812,-18.937,11.8628426,3305,11.8628416,3305,6.59268095e-06,11.8585412,3305,0.0362574369
3813,-15.786,11.74084,3306,11.74084,3306,1.53402929e-06,11.7426839,3306,0.015706836
3814,-16.381,11.5953197,3307,11.5953207,3307,9.66006832e-06,11.5920231,3307,0.0284292476
3815,-13.847,11.4536762,3308,11.4536762,3308,1.63177397e-06,11.4479119,3308,0.0503254093
3816,-13.979,11.4825802,3309,11.4825802,3309,2.79107779e-06,11.4819832,3309,0.00520210703
3817,-14.217,11.5592766,3310,11.5592756,3310,7.18423813e-06,11.5582763,3310,0.00865280815
3818,-13.853,11.5542145,3311,11.5542145,3311,4.17316435e-07,11.5582763,3311,0.0351536645
3819,-13.875,11.5308762,3312,11.5308762,3312,1.31117465e-06,11.5329013,3312,0.0175641126
3820,-12.472,11.5004807,3313,11.5004807,3313,1.80605237e-06,11.4989809,3313,0.0130386817
3821,-12.165,11.4499731,3314,11.4499741,3314,8.42589384e-06,11.4479119,3314,0.0180015077
3822,-10.445,11.3982086,3315,11.3982096,3315,4.76591632e-06,11.3966141,3315,0.0139929712
3823,-11.437,11.2554216,3316,11.2554207,3316,1.24792934e-05,11.25,3316,0.0481731326
3824,-26.759,11.0753975,3317,11.0753975,3317,4.16317008e-06,11.0750282,3317,0.00333835295
3825,-21.686,11.1530943,3318,11.1530952,3318,8.58720632e-06,11.1541052,3318,0.00906383768
3826,-22.252,11.1349459,3319,11.1349478,3319,1.5354431e-05,11.1278086,3319,0.0640993932
3827,-24.939,11.122098,3320,11.1220999,3320,1.5436392e-05,11.1278086,3320,0.0513435019
